ID,LAT,LON,HEIGHT,HEIGHT_WRT_DEM,SIGMA_HEIGHT,VEL,SIGMA_VEL,SEASONAL,CUMUL_DISP_,COHER,SVET,LVET,IN,FIN,STDEV,20190128,20190209,20190221,20190305,20190317,20190410,20190422,20190504,20190516,20190528,20190609,20190621,20190703,20190715,20190727,20190808,20190820,20190901,20190913,20190925,20191007,20191019,20191031,20191124,20191206,20191218,20191230,20200111,20200123,20200204,20200216,20200311,20200323,20200404,20200416,20200428,20200510,20200522,20200603,20200615,20200627,20200709,20200721,20200802,20200814,20200826,20200907,20200919,20201001,20201013,20201025,20201106,20201118,20201130,20201212,20201224,20210105,20210117,20210129,20210210,20210222,20210306,20210318,20210330,20210411,20210423,20190128_1,20190209_1,20190221_1,20190305_1,20190317_1,20190410_1,20190422_1,20190504_1,20190516_1,20190528_1,20190609_1,20190621_1,20190703_1,20190715_1,20190727_1,20190808_1,20190820_1,20190901_1,20190913_1,20190925_1,20191007_1,20191019_1,20191031_1,20191124_1,20191206_1,20191218_1,20191230_1,20200111_1,20200123_1,20200204_1,20200216_1,20200311_1,20200323_1,20200404_1,20200416_1,20200428_1,20200510_1,20200522_1,20200603_1,20200615_1,20200627_1,20200709_1,20200721_1,20200802_1,20200814_1,20200826_1,20200907_1,20200919_1,20201001_1,20201013_1,20201025_1,20201106_1,20201118_1,20201130_1,20201212_1,20201224_1,20210105_1,20210117_1,20210129_1,20210210_1,20210222_1,20210306_1,20210318_1,20210330_1,20210411_1,20210423_1
71,29.702377000000002,-95.337055,139.63,122.9,1.39,0,0,0,18.81,0.46,207,2,1,66,5.42,0,1.84,15.95,2.44,12.82,19.43,4.61,11.11,15.72,12.26,21.59,10.94,22.46,31.19,20.98,20.85,22.88,22.94,14.93,21.21,29.61,19.61,20.78,27.48,30.66,19.82,19.64,17.44,3.56,5.58,11.42,8.04,11.41,13.92,17.35,23.2,33.16,22.46,25.76,28.2,31.9,27.76,20.57,18.14,22.3,23.65,34.3,21.65,11.93,22.49,34.6,45.7,46.98,44.75,51.96,55.53,67.63,53.45,69.31,53.92,59.08,53.84,46.69,35.53,22.13,14.24,0,-0.88,1.02,4.48,5.34,4.97,7.7,7.3,7.86,9.33,11.29,14.42,16.36,16.37,18.25,18.51,15.19,14.98,17.3,16.62,16.33,18.94,20.89,18.29,18.4,17.61,13.13,8.28,6.22,3.68,2.67,4.45,6.45,9.5,14.47,16.75,18.69,21.09,22.95,21.82,21.5,20.34,19.3,17.07,18.64,18.57,17.42,17.46,19.65,21.83,26.9,33.31,39.18,43.57,47.8,49.26,53.89,54.33,55.17,52.76,51.02,44.67,38.33,29.12,24.2,18.81
72,29.702025,-95.339151,16.7,0.0,0.0,0,0,0,-7.46,0.47,208,2,1,66,5.35,0,1.07,-6.36,-15.09,-28.57,-13.66,-15.97,-22.13,-29.81,-16.96,-5.48,-17.21,-0.14,12.13,7.41,-1.74,-8.98,-8.79,-16.02,-19.84,-12.76,-20.1,-22.93,-10.38,-22.18,-18.11,-6.51,-13.82,-6.13,-18.14,-25.42,-20.96,-21.87,-20.92,-25.86,-23.03,-24.16,-20.42,-26.6,-24.2,-14.63,-6.8,-9.28,-13.88,-3.87,-9.57,-0.31,-8.01,-9.62,-10.81,-10.23,-11.68,-13.98,-7.35,-1.16,8.03,-2.21,1.75,1.51,-14.23,-16.9,-15.61,-12.35,-3.41,-8.12,-18.45,0,-3.33,-7.69,-10.85,-13.95,-16.51,-19.37,-17.34,-15.57,-15.62,-11.53,-3.11,1.96,2.87,4.0,2.45,-3.26,-8.96,-10.6,-12.85,-15.54,-14.31,-14.71,-16.43,-13.61,-11.9,-10.75,-9.78,-11.62,-14.73,-14.08,-17.33,-19.23,-18.05,-18.75,-20.45,-22.02,-21.45,-19.65,-16.23,-13.95,-11.04,-6.83,-6.4,-4.84,-4.87,-3.94,-5.32,-5.44,-7.82,-9.01,-8.71,-6.8,-2.95,-1.21,2.11,3.59,1.02,-3.83,-6.17,-9.37,-9.95,-8.7,-9.26,-8.33,-7.46
73,29.702054999999998,-95.33896899999999,16.77,0.0,0.0,0,0,0,-7.65,0.54,212,2,1,66,4.94,0,-20.69,-6.11,16.82,27.03,10.64,16.54,17.57,25.43,9.06,-5.86,8.31,6.27,12.86,9.32,2.88,-2.64,-5.0,-1.29,-13.64,-13.8,-15.03,-17.22,-2.4,-18.44,-36.53,-28.09,-37.93,-32.74,-41.26,-19.68,-25.7,-22.21,-16.46,-17.02,-21.37,-17.09,-12.91,-17.12,-18.03,-11.55,-5.52,-6.32,-11.65,-4.34,-9.67,-2.86,-15.92,-10.38,-5.8,-6.78,-10.16,-12.96,-18.58,-25.1,-25.98,-29.52,-21.23,-19.27,-8.88,-13.34,-10.01,-10.09,-2.01,-5.94,-14.3,0,-12.61,-2.72,9.41,15.26,14.75,19.28,13.21,17.68,15.38,4.06,8.31,8.8,6.59,4.26,-0.13,-2.81,-4.35,-8.22,-12.1,-15.79,-15.59,-17.2,-16.88,-28.02,-35.54,-36.13,-37.26,-35.04,-34.32,-30.13,-23.42,-24.01,-23.18,-20.72,-19.03,-19.71,-19.68,-17.63,-14.74,-12.42,-11.41,-9.22,-9.44,-8.49,-10.96,-10.35,-10.67,-9.69,-11.64,-11.28,-12.36,-14.97,-21.02,-26.09,-25.76,-26.18,-27.32,-16.19,-15.55,-13.18,-11.07,-10.29,-10.59,-10.02,-7.65
74,29.702182,-95.338217,18.3,0.0,0.0,0,0,0,-5.51,0.4,228,2,1,66,5.9,0,-2.41,-10.74,-12.54,-3.97,-19.57,-16.42,-29.58,-10.68,-23.08,-12.65,-26.11,-15.17,-18.19,-3.37,-13.84,-19.7,-12.39,-22.69,-26.72,-18.88,-26.39,-33.4,-14.86,-26.16,-18.57,-30.41,-19.85,-40.12,-23.98,-30.72,-27.68,-28.18,-21.69,-34.06,-22.89,-24.39,-23.17,-26.05,-32.66,-24.45,-14.86,-32.12,-21.22,-8.76,-16.55,-16.99,-28.51,-23.82,-16.65,-18.45,-19.3,-10.88,-15.92,-9.14,-1.59,-12.73,-7.54,-3.18,-25.21,-19.44,-19.38,-15.33,-9.23,-8.7,4.99,0,-5.74,-2.56,-7.57,-12.31,-14.6,-4.7,-17.62,-11.53,-21.22,-14.9,-16.71,-15.82,-15.92,-14.87,-13.47,-15.17,-16.74,-17.31,-20.38,-23.96,-25.39,-23.5,-22.56,-26.02,-18.95,-20.23,-18.56,-26.78,-25.21,-25.22,-22.31,-25.87,-20.63,-19.97,-20.66,-22.91,-23.27,-23.47,-21.47,-25.75,-21.71,-19.19,-14.39,-15.1,-16.52,-17.86,-17.24,-17.89,-18.74,-16.06,-14.46,-13.09,-10.35,-9.12,-7.45,-4.59,-1.71,-7.85,-21.0,-17.31,-15.85,-12.43,-12.97,-9.75,-5.51
75,29.702213,-95.33803499999999,18.36,0.0,0.0,0,0,0,34.83,0.54,232,2,1,66,4.95,0,3.62,-3.78,8.4,-5.74,3.26,7.31,10.8,24.51,25.12,15.38,5.09,10.0,4.76,-3.09,-2.75,-10.38,-1.2,-5.55,-15.26,-4.74,-9.5,4.25,-13.07,-26.01,-13.73,-29.95,-21.68,-13.13,-19.07,-2.29,-17.57,-3.5,-3.26,0.39,1.67,2.27,4.77,2.8,6.31,8.78,14.76,14.34,12.3,20.48,12.21,12.1,11.12,10.87,14.6,13.37,5.44,5.5,5.67,11.62,16.63,12.85,16.12,18.31,31.4,27.04,25.98,44.54,35.92,37.26,28.18,0,2.42,0.26,0.79,2.3,7.16,1.9,2.29,14.44,13.94,7.51,7.73,7.57,3.77,0.35,-1.85,-4.05,-5.92,-5.67,-5.47,-6.0,-13.51,-0.81,-14.35,-23.23,-21.28,-23.17,-16.5,-26.55,-17.78,-13.85,-13.26,-3.9,1.55,-0.33,1.38,2.14,3.62,5.01,7.73,10.62,12.03,14.42,14.54,14.19,12.93,12.66,12.31,12.56,11.49,10.13,8.31,8.03,8.06,10.25,13.22,15.0,14.79,13.04,25.17,25.68,30.98,34.62,34.61,37.59,34.83
76,29.702873999999998,-95.334109,59.25,42.47,1.56,0,0,0,41.91,0.62,303,2,1,66,4.44,0,0.09,-9.7,6.45,20.93,12.67,19.46,10.58,22.5,9.91,27.58,10.93,-4.07,8.06,5.01,4.61,18.52,12.52,14.58,12.6,21.09,12.61,17.34,12.62,3.74,15.46,22.08,2.7,12.64,7.22,4.45,5.85,7.0,8.77,7.58,10.92,4.69,2.63,-1.35,2.79,4.89,9.34,6.69,9.6,3.1,-3.31,1.52,6.09,3.92,18.33,14.36,14.95,17.61,24.03,16.68,20.93,18.78,26.53,22.26,33.29,34.14,32.96,33.26,42.69,43.51,35.17,0,3.15,0.25,12.24,17.15,14.05,19.18,14.54,21.37,12.69,22.16,9.66,5.78,7.87,6.21,9.38,11.74,13.45,15.94,14.09,15.79,15.31,15.32,14.25,17.36,8.2,19.45,13.76,4.6,6.21,8.83,7.87,7.5,9.59,9.39,7.49,5.23,3.83,3.71,4.78,6.06,7.85,7.98,7.23,4.96,4.39,3.33,1.6,6.64,12.45,16.08,18.06,17.59,19.4,19.97,21.79,20.89,22.49,31.66,32.74,34.15,35.45,37.49,37.4,39.36,41.91
77,29.702855,-95.334222,50.13,33.31,1.06,0,0,0,70.3,0.63,304,2,1,66,4.42,0,0.59,-8.97,7.98,22.36,12.27,18.19,11.04,23.26,9.87,27.42,38.5,25.1,37.22,32.84,32.54,46.87,41.38,42.62,39.51,48.15,40.99,46.96,40.73,59.23,44.01,50.42,32.14,41.75,35.55,33.38,34.52,35.28,37.49,34.52,38.35,32.23,32.02,27.94,31.17,34.95,38.49,37.24,38.46,29.2,23.33,28.87,34.96,33.13,46.44,42.29,42.86,45.52,56.72,46.68,50.44,46.42,54.01,50.69,60.95,62.76,60.87,62.9,71.41,71.29,62.16,0,3.73,0.7,10.01,16.63,13.71,19.32,14.4,20.29,12.64,24.39,37.44,33.83,35.83,33.87,38.04,40.2,41.53,44.25,42.47,44.29,43.81,45.25,43.09,46.83,37.06,48.41,42.39,33.82,35.08,37.58,36.62,35.89,37.83,37.47,35.66,33.29,32.54,32.5,34.09,35.74,37.48,37.43,37.36,32.71,31.94,31.18,29.63,36.04,40.62,43.8,45.51,45.56,48.54,49.05,51.6,49.89,51.55,58.87,60.58,62.71,63.97,66.3,65.63,67.6,70.3
78,29.702811999999998,-95.334482,17.01,0.0,0.0,0,0,0,8.02,0.49,311,2,1,66,5.41,0,-2.51,-8.8,10.11,27.57,13.71,17.52,12.68,3.11,17.73,7.47,14.57,25.45,17.59,33.46,30.26,17.89,24.43,20.27,9.06,14.44,14.51,5.1,20.82,6.82,14.18,22.32,12.66,16.32,6.94,1.62,6.76,4.26,6.06,3.14,7.4,5.59,12.67,5.53,8.66,8.63,18.34,17.44,8.53,28.33,20.13,22.87,13.97,15.91,20.18,20.42,21.44,18.64,25.19,22.03,30.02,23.02,28.51,25.01,14.66,14.21,14.43,18.26,8.53,-2.47,6.05,0,2.63,3.78,15.28,17.43,15.82,14.58,18.2,16.64,16.07,24.53,21.17,17.89,26.04,26.4,26.18,27.34,25.57,22.02,20.73,16.94,16.97,16.71,15.03,17.81,19.12,18.18,18.09,21.87,11.55,12.32,9.71,7.7,10.37,9.91,9.96,9.14,10.94,11.43,14.31,15.21,15.57,16.15,21.55,25.08,22.59,22.54,21.98,22.06,21.7,22.57,24.16,24.55,26.25,26.48,28.91,28.46,27.93,23.46,20.37,20.06,17.82,18.4,14.31,9.54,8.02
79,29.702820000000003,-95.334436,17.02,0.0,0.0,0,0,0,-78.79,0.42,312,2,1,66,5.77,0,-4.58,-12.43,-26.16,-38.46,-26.08,-23.83,-20.56,-14.52,-27.05,-35.92,-24.99,-20.61,-28.05,-38.13,-40.69,-47.44,-46.34,-52.1,-57.63,-50.75,-55.92,-65.44,-75.35,-63.76,-55.09,-69.05,-80.76,-73.69,-85.5,-89.85,-88.03,-88.62,-89.03,-95.69,-93.94,-89.23,-84.07,-94.02,-86.95,-82.08,-76.72,-77.29,-84.26,-73.41,-82.42,-94.26,-81.5,-78.03,-72.91,-74.08,-80.32,-69.88,-75.7,-65.36,-61.12,-72.24,-70.26,-66.4,-82.87,-84.3,-83.53,-81.17,-93.25,-86.99,-75.47,0,-5.13,-10.32,-15.96,-19.5,-20.53,-18.12,-16.13,-17.97,-18.0,-18.32,-20.99,-23.01,-23.8,-28.81,-33.78,-38.67,-42.82,-44.26,-45.98,-49.67,-54.21,-55.38,-56.89,-59.42,-62.59,-61.96,-66.15,-73.48,-77.5,-77.08,-80.45,-82.84,-82.96,-83.26,-84.06,-85.48,-83.5,-81.01,-78.56,-77.15,-74.83,-71.98,-72.63,-75.88,-77.01,-75.68,-75.57,-73.89,-71.21,-68.88,-68.57,-67.08,-64.29,-62.82,-62.73,-61.16,-64.62,-69.12,-71.03,-73.6,-78.57,-79.37,-77.85,-78.06,-78.79
80,29.702827000000003,-95.334391,17.03,0.0,0.0,0,0,0,25.03,0.44,313,2,1,66,5.59,0,-4.47,-10.55,5.53,21.24,8.98,9.98,8.86,21.86,7.33,-0.17,8.35,-5.63,6.62,-2.54,-4.23,-13.29,-11.83,-15.59,-24.07,-13.35,-20.59,-28.99,-15.17,-27.48,-18.67,-8.95,-20.53,-14.11,3.75,-2.62,0.87,-0.82,1.68,-4.75,-0.82,-2.42,3.9,-4.89,0.51,6.12,12.7,12.25,3.54,18.92,10.15,23.27,7.45,10.44,15.28,14.37,9.55,9.39,12.64,19.75,27.73,13.84,18.38,21.88,5.1,4.81,4.58,8.74,-5.2,19.94,9.45,0,4.86,1.91,1.36,14.85,12.89,16.55,13.77,12.12,11.79,0.98,10.5,4.78,2.1,-0.31,-4.23,-5.92,-8.77,-9.11,-11.6,-17.03,-16.85,-19.89,-17.55,-22.15,-13.59,-12.26,-13.16,-6.08,6.87,7.57,6.54,3.27,5.24,3.92,4.23,1.79,3.73,5.11,10.67,16.18,12.24,15.58,16.02,20.21,9.96,16.17,15.84,17.64,15.8,16.18,16.52,16.77,14.67,16.81,21.63,24.33,23.73,16.95,9.44,10.58,9.78,7.98,10.54,19.33,25.03
81,29.702841999999997,-95.334303,16.88,0.0,0.0,0,0,0,15.42,0.61,315,2,1,66,4.5,0,-6.99,10.61,7.97,-2.03,-1.16,3.66,8.19,-3.54,6.99,-2.08,7.84,-5.87,7.36,-1.72,-6.3,-13.76,-10.46,-16.87,-23.23,-14.14,-21.52,-25.85,-12.36,-26.36,-18.01,-10.02,-18.44,-14.65,-22.51,-26.92,-23.41,-24.58,-21.65,-28.2,-25.18,-26.22,-21.45,-24.8,-26.79,-18.62,-18.99,-10.71,-18.33,-15.47,-18.0,-6.24,-19.63,-17.79,-15.3,-14.62,-17.88,-16.23,-16.05,-6.03,-0.9,-10.28,-5.56,-5.12,5.76,5.4,6.1,9.96,15.34,14.41,19.36,0,3.79,1.33,-0.37,2.65,2.75,-0.46,2.29,2.27,4.24,-3.66,5.39,-1.45,-5.09,-7.77,-10.92,-11.72,-14.55,-15.34,-18.05,-22.31,-21.91,-23.75,-23.02,-19.26,-16.93,-17.24,-17.68,-17.7,-22.93,-23.56,-24.27,-25.95,-24.72,-25.48,-25.45,-26.8,-26.28,-25.35,-23.24,-24.07,-19.78,-17.44,-18.1,-15.24,-18.33,-18.0,-17.93,-16.82,-18.25,-17.56,-17.35,-16.9,-18.28,-13.27,-7.81,-6.93,-6.16,-9.99,2.98,6.01,7.08,9.14,12.24,13.84,15.42
82,29.702857,-95.334215,16.73,0.0,0.0,0,0,0,-10.72,0.51,317,2,1,66,5.08,0,11.92,12.6,24.47,25.54,19.02,5.13,19.71,9.5,20.81,12.03,21.53,7.33,21.14,13.36,6.18,-2.37,3.49,-4.0,-10.25,-2.47,-8.95,-15.9,-27.4,-13.96,-5.88,4.61,-6.63,-2.86,-11.26,-16.52,-13.43,-13.23,-9.2,-15.75,-11.44,-15.14,-8.81,-17.54,-13.4,-10.57,-0.46,-2.17,-10.5,-24.38,-34.01,-22.69,-34.05,-32.32,-28.86,-29.96,-31.48,-32.1,-30.06,-19.81,-16.27,-25.37,-20.19,-19.16,-8.04,-9.53,-8.57,-4.07,1.71,-2.06,-9.6,0,4.07,7.07,10.45,9.4,11.42,8.51,7.27,6.0,9.48,12.24,14.61,13.31,12.3,7.01,0.87,-4.24,-9.21,-10.38,-11.72,-15.46,-20.03,-20.71,-22.04,-19.22,-17.49,-12.28,-11.58,-14.08,-17.91,-17.61,-19.17,-20.43,-18.71,-19.12,-19.58,-21.67,-20.97,-20.68,-17.79,-16.41,-14.63,-16.69,-21.96,-26.14,-32.8,-37.08,-37.97,-37.16,-39.02,-38.63,-38.33,-36.54,-33.6,-32.53,-29.98,-28.09,-25.68,-24.2,-20.5,-17.66,-13.08,-11.86,-12.13,-11.19,-10.72
83,29.702864,-95.334171,16.66,0.0,0.0,0,0,0,-40.98,0.55,318,2,1,66,4.86,0,-9.54,-16.51,-21.25,-12.36,-8.4,-17.42,-28.45,-40.35,-29.04,-35.77,-26.02,-41.29,-27.19,-36.84,-42.05,-50.63,-45.71,-51.73,-57.82,-50.01,-57.03,-63.9,-75.84,-89.15,-82.17,-72.19,-82.34,-77.52,-85.64,-91.65,-89.38,-89.52,-87.54,-93.39,-89.41,-90.37,-85.73,-92.83,-90.42,-85.68,-78.72,-78.62,-85.6,-73.29,-82.64,-70.2,-83.02,-80.46,-76.55,-77.96,-81.22,-80.79,-78.57,-69.15,-64.22,-73.75,-68.58,-67.56,-57.55,-55.8,-56.53,-52.65,-46.27,-49.45,-55.57,0,-3.15,-2.91,-5.02,-6.29,-8.08,-11.82,-15.45,-20.79,-22.31,-19.64,-16.97,-18.34,-19.43,-24.87,-31.13,-36.11,-40.55,-41.58,-42.89,-46.39,-51.11,-57.31,-64.39,-67.32,-71.12,-71.15,-70.29,-72.56,-76.22,-75.87,-78.17,-80.08,-78.93,-79.19,-79.94,-81.43,-80.6,-79.74,-77.46,-75.98,-74.17,-70.6,-70.57,-68.61,-69.78,-68.66,-69.31,-68.37,-70.67,-70.23,-70.0,-68.54,-65.59,-64.25,-61.64,-59.73,-57.36,-55.54,-51.75,-48.95,-44.29,-42.65,-42.85,-41.82,-40.98
84,29.702906,-95.333923,15.31,0.0,0.0,0,0,0,-17.66,0.46,324,2,1,66,5.53,0,-4.03,-8.09,-7.1,-19.43,-18.12,-14.96,-14.48,-22.06,-16.95,-18.1,-12.43,-1.41,-9.64,6.89,-0.42,-7.3,-1.09,-5.63,-14.07,-9.06,-12.52,2.29,-5.59,-11.61,-8.12,0.09,-11.0,-9.2,-14.33,-21.25,-21.53,-21.0,-10.68,-25.84,-14.91,-24.03,-16.09,-21.54,-15.92,-19.54,-4.14,-4.78,-15.06,-2.64,-8.1,-0.08,-15.29,-13.35,-3.26,-6.76,-11.0,-9.53,-10.97,3.97,4.8,-4.02,1.27,2.53,-15.53,-10.82,-6.39,-11.71,-21.88,-21.43,-33.84,0,-1.3,-2.17,-7.2,-9.57,-10.58,-13.08,-12.81,-12.64,-12.23,-14.22,-8.02,-8.39,-0.75,0.27,0.91,1.76,-0.48,-2.14,-3.62,-4.6,-4.33,-3.66,-4.66,-0.28,-3.58,-4.22,-4.61,-5.14,-10.33,-12.37,-12.14,-16.92,-10.86,-9.69,-9.94,-17.61,-13.61,-14.71,-12.35,-16.99,-9.11,-1.38,-1.65,0.16,-4.76,-4.11,-4.18,-3.28,-6.23,-4.78,-4.45,-5.86,-9.17,-3.35,6.76,6.27,6.37,0.03,-0.57,-5.58,-7.81,-9.26,-7.22,-13.04,-17.66
85,29.702913,-95.33388199999999,15.09,0.0,0.0,0,0,0,11.0,0.37,325,2,1,66,6.21,0,-3.2,-12.75,-12.26,-3.57,-10.63,0.11,12.89,-2.53,4.95,-2.49,8.51,-6.16,0.61,-3.12,-9.1,5.59,-7.88,-9.59,-20.28,-13.67,0.4,1.22,12.19,-0.9,11.1,-4.97,4.99,2.81,2.99,-7.89,-0.63,0.01,0.07,6.98,2.79,4.73,2.58,14.87,5.41,-1.66,14.69,-3.03,1.89,-10.51,6.38,-6.4,0.49,5.56,16.69,6.83,5.11,-5.24,8.55,15.95,2.0,18.35,16.69,19.27,5.21,4.61,0.43,15.22,9.59,4.47,16.42,0,-8.25,-3.34,-8.96,-10.79,-10.27,-3.44,3.88,1.17,4.84,-1.39,0.9,-2.07,-4.58,-2.09,-2.3,-6.26,-10.1,-11.35,-7.81,0.47,6.69,0.14,4.22,2.06,6.91,3.71,5.37,2.97,3.47,1.53,0.29,0.61,2.52,3.63,4.48,6.39,6.27,5.37,7.77,6.48,3.14,-0.68,3.65,-1.01,0.15,2.19,2.63,2.94,5.61,5.62,7.27,7.72,4.7,18.51,16.08,18.33,17.24,15.28,6.74,8.46,7.93,7.72,10.9,12.52,11.0
86,29.703352000000002,-95.33128,16.39,0.0,0.0,0,0,0,-45.54,0.48,382,2,1,66,5.72,0,6.28,-3.85,16.91,32.16,17.85,22.86,14.75,9.34,18.59,9.91,14.89,0.73,5.37,0.09,-9.35,-12.79,-13.34,-16.59,-26.64,-14.14,-25.59,-29.65,-39.22,-25.81,-45.8,-37.38,-41.72,-39.72,-44.45,-51.32,-46.45,-50.77,-52.11,-22.85,-37.4,-37.9,-37.98,-48.85,-48.82,-47.69,-44.62,-39.04,-51.14,-36.98,-45.64,-28.89,-42.8,-42.2,-44.99,-46.02,-42.81,-42.27,-37.67,-37.11,-22.45,-32.78,-28.42,-27.62,-42.38,-36.83,-36.88,-33.32,-50.86,-45.56,-39.13,0,-3.56,2.42,13.9,18.92,15.97,12.35,16.0,13.46,13.33,12.81,11.57,2.93,-2.72,-1.05,-14.31,-13.85,-13.75,-14.35,-17.39,-27.64,-31.36,-30.84,-26.3,-35.87,-41.96,-41.53,-42.09,-41.27,-44.88,-43.59,-48.75,-51.7,-50.4,-37.34,-36.16,-37.3,-40.08,-45.58,-47.6,-47.44,-47.53,-44.21,-44.64,-34.07,-47.61,-42.27,-44.88,-44.99,-44.51,-44.4,-43.79,-42.09,-42.09,-39.07,-34.58,-31.04,-29.63,-33.97,-34.93,-36.29,-37.63,-37.92,-39.99,-42.52,-45.54
87,29.703597,-95.329821,14.46,0.0,0.0,0,0,0,-8.56,0.46,415,2,1,66,5.61,0,0.51,-5.7,-14.2,-4.3,2.71,-11.34,-9.98,-6.51,-6.5,-9.02,-15.54,-15.32,-14.93,-18.6,-4.45,-4.32,-11.82,5.83,-5.73,-1.1,-10.5,-15.62,-10.61,-12.98,-5.19,-9.79,-15.14,-19.47,-30.67,-29.93,-21.54,-17.67,-12.82,-12.97,-14.17,-12.58,-4.38,-16.43,-17.25,-5.8,-21.47,-15.09,-8.69,-18.0,-25.01,-25.37,-14.31,-18.42,-23.43,-22.76,-31.91,-33.66,-44.05,-30.8,-24.77,-36.11,-29.84,-29.16,-36.37,-22.71,-14.51,-21.87,-13.52,-11.93,-5.27,0,-0.87,-1.23,-1.03,-5.76,-6.45,-4.44,-5.51,-6.87,-7.43,-8.62,-10.68,-12.88,-13.18,-11.98,-9.39,-6.16,-3.95,-1.56,-7.34,-12.69,-8.49,-10.98,-9.57,-9.25,-9.26,-10.99,-8.19,-7.84,-20.57,-22.6,-24.77,-15.92,-14.65,-12.82,-10.72,-12.24,-13.36,-13.15,-21.66,-16.59,-11.67,-11.71,-16.47,-17.13,-17.47,-18.34,-20.22,-19.63,-18.94,-23.76,-24.05,-28.87,-28.93,-31.23,-27.3,-28.51,-30.08,-30.54,-30.02,-21.64,-14.51,-14.58,-10.84,-9.53,-8.56
88,29.703946999999996,-95.327749,14.05,0.0,0.0,0,0,0,-5.81,0.51,461,2,1,66,4.97,0,-2.44,-9.45,-16.4,-5.94,7.42,10.76,4.85,2.58,13.69,5.02,11.34,25.14,10.66,22.4,15.85,11.13,15.16,3.89,-0.08,3.74,6.54,-2.33,11.59,1.91,5.68,-7.83,-19.54,-14.03,-20.52,-6.05,-12.09,-20.26,-27.91,-32.67,-31.36,-30.43,-33.5,-34.11,-32.87,-23.39,-19.95,-17.19,-21.89,-16.93,-23.38,-36.61,-25.15,-19.19,-13.02,-19.39,-21.07,-19.63,-18.93,-12.87,-9.84,-3.73,-12.96,-15.51,-29.49,-26.92,-24.54,-21.13,-10.88,-6.73,-14.05,0,-3.11,-2.55,-1.49,1.46,4.92,8.8,12.43,12.08,12.39,16.15,17.8,19.73,22.06,21.51,19.68,18.25,13.51,11.65,10.71,7.35,8.99,9.45,9.19,6.42,2.86,-1.96,-6.28,-9.01,-10.08,-10.18,-13.25,-16.03,-20.4,-24.13,-26.55,-28.22,-28.02,-26.31,-24.26,-20.94,-18.13,-14.81,-15.38,-18.45,-20.33,-19.71,-18.92,-18.12,-15.12,-14.01,-14.11,-14.1,-11.99,-8.67,-7.17,-6.78,-10.05,-13.33,-17.15,-19.17,-17.84,-13.26,-10.94,-8.75,-5.81
89,29.70413,-95.326662,14.2,0.0,0.0,0,0,0,51.52,0.45,485,2,1,66,5.58,0,-1.73,-10.92,9.67,23.13,7.2,12.11,10.08,0.85,10.54,8.15,14.33,2.52,14.2,25.83,19.55,16.9,22.46,13.46,29.64,15.45,7.17,5.11,-5.82,5.94,12.66,-3.82,10.54,-4.87,8.2,-1.4,2.9,0.33,3.34,-2.27,-2.18,0.11,7.98,-2.05,1.68,9.91,8.24,18.54,10.23,14.75,8.99,23.88,8.57,12.62,14.66,14.75,8.51,11.39,15.77,20.8,27.82,15.37,22.68,26.58,35.06,33.12,34.74,40.54,50.26,42.71,58.74,0,5.55,0.93,6.07,12.46,10.92,7.66,10.2,10.68,11.0,7.47,12.23,8.91,21.91,21.91,21.09,21.01,20.71,20.13,20.16,8.87,2.97,6.73,8.46,4.48,12.79,7.9,12.2,-0.44,3.62,2.8,6.0,1.56,2.53,1.27,2.09,-0.21,1.42,3.51,7.92,1.12,10.36,13.87,12.56,16.39,11.95,13.19,13.17,15.22,13.18,13.8,14.34,15.03,14.08,17.08,21.67,24.62,27.49,33.94,33.14,36.58,37.27,40.01,39.53,44.97,51.52
90,29.704159999999998,-95.326484,14.06,0.0,0.0,0,0,0,-2.01,0.45,489,2,1,66,5.33,0,-0.94,-8.87,-14.91,-3.02,10.65,15.24,13.02,6.49,14.87,13.88,19.21,34.34,21.14,31.08,24.88,19.55,28.49,17.92,10.27,19.68,11.45,5.97,19.36,7.5,12.45,24.86,12.89,21.84,10.28,3.73,8.48,5.6,5.54,3.85,4.85,5.23,14.24,6.91,8.65,13.95,17.68,19.33,12.56,25.48,13.91,-0.3,-12.91,-6.6,-4.64,-9.72,-15.58,-11.35,-10.0,0.01,2.61,-9.44,-5.0,-1.95,-17.02,-18.15,-13.69,-13.04,-5.29,-12.14,-0.71,0,-2.92,-1.95,-0.24,3.3,8.28,12.64,15.92,16.7,17.69,21.65,24.62,28.05,30.42,29.97,28.97,28.25,23.84,23.37,21.72,17.35,17.74,17.25,15.16,17.95,19.22,20.02,20.73,18.61,15.11,15.13,11.58,9.94,10.86,10.15,10.68,10.52,11.71,13.65,16.09,17.16,18.66,22.16,21.58,18.24,11.5,7.76,1.74,-2.98,-6.14,-5.82,-6.66,-5.75,-3.08,-2.01,-0.57,0.75,-2.6,-6.62,-7.13,-9.12,-9.38,-8.38,-5.14,-4.04,-2.01
